timestamp,requests
0.5,0
1.5,1
2.5,2
3.5,2
4.5,3
5.5,4
6.5,5
7.5,6
8.5,7
9.5,7
10.5,8
11.5,9
12.5,10
13.5,11
14.5,12
15.5,12
16.5,13
17.5,14
18.5,15
19.5,16
20.5,17
21.5,17
22.5,18
23.5,19
24.5,20
25.5,21
26.5,22
27.5,22
28.5,23
29.5,24
30.5,25
31.5,26
32.5,27
33.5,27
34.5,28
35.5,29
36.5,30
37.5,31
38.5,31
39.5,32
40.5,33
41.5,34
42.5,35
43.5,36
44.5,36
45.5,37
46.5,38
47.5,39
48.5,40
49.5,41
50.5,41
51.5,42
52.5,43
53.5,44
54.5,45
55.5,46
56.5,46
57.5,47
58.5,48
59.5,49
60.5,50
61.5,51
62.5,51
63.5,52
64.5,53
65.5,54
66.5,55
67.5,55
68.5,56
69.5,57
70.5,58
71.5,59
72.5,60
73.5,60
74.5,61
75.5,62
76.5,63
77.5,64
78.5,65
79.5,65
80.5,66
81.5,67
82.5,68
83.5,69
84.5,70
85.5,70
86.5,71
87.5,72
88.5,73
89.5,74
90.5,75
91.5,75
92.5,76
93.5,77
94.5,78
95.5,79
96.5,80
97.5,80
98.5,81
99.5,82
100.5,83
101.5,84
102.5,84
103.5,85
104.5,86
105.5,87
106.5,88
107.5,89
108.5,89
109.5,90
110.5,91
111.5,92
112.5,93
113.5,94
114.5,94
115.5,95
116.5,96
117.5,97
118.5,98
119.5,99
120.5,99
121.5,100
122.5,101
123.5,102
124.5,103
125.5,104
126.5,104
127.5,105
128.5,106
129.5,107
130.5,108
131.5,109
132.5,109
133.5,110
134.5,111
135.5,112
136.5,113
137.5,113
138.5,114
139.5,115
140.5,116
141.5,117
142.5,118
143.5,118
144.5,119
145.5,120
146.5,121
147.5,122
148.5,123
149.5,123
150.5,124
151.5,125
152.5,126
153.5,127
154.5,128
155.5,128
156.5,129
157.5,130
158.5,131
159.5,132
160.5,133
161.5,133
162.5,134
163.5,135
164.5,136
165.5,137
166.5,137
167.5,138
168.5,139
169.5,140
170.5,141
171.5,142
172.5,142
173.5,143
174.5,144
175.5,145
176.5,146
177.5,147
178.5,147
179.5,150
180.5,150
