timestamp,requests
0.5,0
1.5,0
2.5,1
3.5,1
4.5,2
5.5,2
6.5,3
7.5,3
8.5,4
9.5,4
10.5,4
11.5,5
12.5,5
13.5,6
14.5,6
15.5,7
16.5,7
17.5,7
18.5,8
19.5,8
20.5,9
21.5,9
22.5,10
23.5,10
24.5,11
25.5,11
26.5,11
27.5,12
28.5,12
29.5,13
30.5,13
31.5,14
32.5,14
33.5,15
34.5,15
35.5,15
36.5,16
37.5,16
38.5,17
39.5,17
40.5,18
41.5,18
42.5,18
43.5,19
44.5,19
45.5,20
46.5,20
47.5,21
48.5,21
49.5,22
50.5,22
51.5,22
52.5,23
53.5,23
54.5,24
55.5,24
56.5,25
57.5,25
58.5,26
59.5,26
60.5,26
61.5,27
62.5,27
63.5,28
64.5,28
65.5,29
66.5,29
67.5,30
68.5,30
69.5,30
70.5,31
71.5,31
72.5,32
73.5,32
74.5,33
75.5,33
76.5,33
77.5,34
78.5,34
79.5,35
80.5,35
81.5,36
82.5,36
83.5,37
84.5,37
85.5,37
86.5,38
87.5,38
88.5,39
89.5,39
90.5,40
91.5,40
92.5,41
93.5,41
94.5,41
95.5,42
96.5,42
97.5,43
98.5,43
99.5,44
100.5,44
101.5,44
102.5,45
103.5,45
104.5,46
105.5,46
106.5,47
107.5,47
108.5,48
109.5,48
110.5,48
111.5,49
112.5,49
113.5,50
114.5,50
115.5,51
116.5,51
117.5,52
118.5,52
119.5,52
120.5,53
121.5,53
122.5,54
123.5,54
124.5,55
125.5,55
126.5,55
127.5,56
128.5,56
129.5,57
130.5,57
131.5,58
132.5,58
133.5,59
134.5,59
135.5,59
136.5,60
137.5,60
138.5,61
139.5,61
140.5,62
141.5,62
142.5,63
143.5,63
144.5,63
145.5,64
146.5,64
147.5,65
148.5,65
149.5,66
150.5,66
151.5,67
152.5,67
153.5,67
154.5,68
155.5,68
156.5,69
157.5,69
158.5,70
159.5,70
160.5,70
161.5,71
162.5,71
163.5,72
164.5,72
165.5,73
166.5,73
167.5,74
168.5,74
169.5,74
170.5,75
171.5,75
172.5,76
173.5,76
174.5,77
175.5,77
176.5,78
177.5,78
178.5,78
179.5,80
180.5,80
