timestamp,requests
0.5,0
1.5,0
2.5,0
3.5,0
4.5,1
5.5,1
6.5,1
7.5,1
8.5,1
9.5,1
10.5,1
11.5,1
12.5,2
13.5,2
14.5,2
15.5,2
16.5,2
17.5,2
18.5,2
19.5,3
20.5,3
21.5,3
22.5,3
23.5,3
24.5,3
25.5,3
26.5,4
27.5,4
28.5,4
29.5,4
30.5,4
31.5,4
32.5,4
33.5,4
34.5,5
35.5,5
36.5,5
37.5,5
38.5,5
39.5,5
40.5,5
41.5,6
42.5,6
43.5,6
44.5,6
45.5,6
46.5,6
47.5,6
48.5,7
49.5,7
50.5,7
51.5,7
52.5,7
53.5,7
54.5,7
55.5,7
56.5,8
57.5,8
58.5,8
59.5,8
60.5,8
61.5,8
62.5,8
63.5,9
64.5,9
65.5,9
66.5,9
67.5,9
68.5,9
69.5,9
70.5,10
71.5,10
72.5,10
73.5,10
74.5,10
75.5,10
76.5,10
77.5,10
78.5,11
79.5,11
80.5,11
81.5,11
82.5,11
83.5,11
84.5,11
85.5,12
86.5,12
87.5,12
88.5,12
89.5,12
90.5,12
91.5,12
92.5,12
93.5,13
94.5,13
95.5,13
96.5,13
97.5,13
98.5,13
99.5,13
100.5,14
101.5,14
102.5,14
103.5,14
104.5,14
105.5,14
106.5,14
107.5,15
108.5,15
109.5,15
110.5,15
111.5,15
112.5,15
113.5,15
114.5,15
115.5,16
116.5,16
117.5,16
118.5,16
119.5,16
120.5,16
121.5,16
122.5,17
123.5,17
124.5,17
125.5,17
126.5,17
127.5,17
128.5,17
129.5,18
130.5,18
131.5,18
132.5,18
133.5,18
134.5,18
135.5,18
136.5,18
137.5,19
138.5,19
139.5,19
140.5,19
141.5,19
142.5,19
143.5,19
144.5,20
145.5,20
146.5,20
147.5,20
148.5,20
149.5,20
150.5,20
151.5,20
152.5,21
153.5,21
154.5,21
155.5,21
156.5,21
157.5,21
158.5,21
159.5,22
160.5,22
161.5,22
162.5,22
163.5,22
164.5,22
165.5,22
166.5,23
167.5,23
168.5,23
169.5,23
170.5,23
171.5,23
172.5,23
173.5,23
174.5,24
175.5,24
176.5,24
177.5,24
178.5,24
179.5,25
180.5,25
