timestamp,requests
0.5,0.5
1.5,0.8976705490848585
2.5,1.295341098169717
3.5,1.6930116472545758
4.5,2.090682196339434
5.5,2.488352745424293
6.5,2.8860232945091515
7.5,3.28369384359401
8.5,3.6813643926788684
9.5,4.079034941763727
10.5,4.476705490848586
11.5,4.874376039933444
12.5,5.272046589018303
13.5,5.669717138103161
14.5,6.06738768718802
15.5,6.465058236272879
16.5,6.862728785357737
17.5,7.260399334442596
18.5,7.658069883527454
19.5,8.055740432612314
20.5,8.453410981697171
21.5,8.85108153078203
22.5,9.248752079866888
23.5,9.646422628951747
24.5,10.044093178036606
25.5,10.441763727121463
26.5,10.839434276206322
27.5,11.237104825291182
28.5,11.63477537437604
29.5,12.032445923460898
30.5,12.430116472545757
31.5,12.827787021630616
32.5,13.225457570715474
33.5,13.623128119800333
34.5,14.020798668885192
35.5,14.418469217970049
36.5,14.816139767054908
37.5,15.213810316139767
38.5,15.611480865224626
39.5,16.009151414309486
40.5,16.406821963394343
41.5,16.8044925124792
42.5,17.20216306156406
43.5,17.59983361064892
44.5,17.997504159733776
45.5,18.395174708818637
46.5,18.792845257903494
47.5,19.19051580698835
48.5,19.588186356073212
49.5,19.98585690515807
50.5,20.383527454242927
51.5,20.781198003327788
52.5,21.178868552412645
53.5,21.576539101497506
54.5,21.974209650582363
55.5,22.37188019966722
56.5,22.76955074875208
57.5,23.16722129783694
58.5,23.564891846921796
59.5,23.962562396006657
60.5,24.360232945091514
61.5,24.75790349417637
62.5,25.155574043261232
63.5,25.55324459234609
64.5,25.950915141430947
65.5,26.348585690515808
66.5,26.746256239600665
67.5,27.143926788685523
68.5,27.541597337770384
69.5,27.93926788685524
70.5,28.336938435940098
71.5,28.73460898502496
72.5,29.132279534109816
73.5,29.529950083194677
74.5,29.927620632279535
75.5,30.325291181364392
76.5,30.722961730449253
77.5,31.12063227953411
78.5,31.518302828618967
79.5,31.91597337770383
80.5,32.313643926788686
81.5,32.71131447587354
82.5,33.1089850249584
83.5,33.506655574043265
84.5,33.90432612312812
85.5,34.30199667221298
86.5,34.69966722129784
87.5,35.097337770382694
88.5,35.49500831946755
89.5,35.892678868552416
90.5,36.29034941763727
91.5,36.68801996672213
92.5,37.08569051580699
93.5,37.483361064891845
94.5,37.8810316139767
95.5,38.27870216306157
96.5,38.676372712146424
97.5,39.07404326123128
98.5,39.47171381031614
99.5,39.869384359400996
100.5,40.267054908485854
101.5,40.66472545757072
102.5,41.062396006655575
103.5,41.46006655574043
104.5,41.85773710482529
105.5,42.25540765391015
106.5,42.65307820299501
107.5,43.05074875207987
108.5,43.448419301164726
109.5,43.846089850249584
110.5,44.24376039933444
111.5,44.6414309484193
112.5,45.03910149750416
113.5,45.43677204658902
114.5,45.83444259567388
115.5,46.232113144758735
116.5,46.62978369384359
117.5,47.02745424292845
118.5,47.425124792013314
119.5,47.82279534109817
120.5,48.22046589018303
121.5,48.618136439267886
122.5,49.01580698835274
123.5,49.4134775374376
124.5,49.811148086522465
125.5,50.20881863560732
126.5,50.60648918469218
127.5,51.00415973377704
128.5,51.401830282861894
129.5,51.79950083194676
130.5,52.197171381031616
131.5,52.59484193011647
132.5,52.99251247920133
133.5,53.39018302828619
134.5,53.787853577371045
135.5,54.18552412645591
136.5,54.58319467554077
137.5,54.980865224625624
138.5,55.37853577371048
139.5,55.77620632279534
140.5,56.173876871880196
141.5,56.57154742096506
142.5,56.96921797004992
143.5,57.366888519134775
144.5,57.76455906821963
145.5,58.16222961730449
146.5,58.559900166389355
147.5,58.95757071547421
148.5,59.35524126455907
149.5,59.75291181364393
150.5,60.150582362728784
151.5,60.54825291181364
152.5,60.945923460898506
153.5,61.34359400998336
154.5,61.74126455906822
155.5,62.13893510815308
156.5,62.536605657237935
157.5,62.93427620632279
158.5,63.33194675540766
159.5,63.729617304492514
160.5,64.12728785357737
161.5,64.52495840266224
162.5,64.92262895174709
163.5,65.32029950083195
164.5,65.7179700499168
165.5,66.11564059900167
166.5,66.51331114808653
167.5,66.91098169717138
168.5,67.30865224625624
169.5,67.7063227953411
170.5,68.10399334442596
171.5,68.50166389351081
172.5,68.89933444259567
173.5,69.29700499168054
174.5,69.69467554076539
175.5,70.09234608985025
176.5,70.4900166389351
177.5,70.88768718801997
178.5,71.28535773710483
179.5,71.68302828618968
