timestamp,requests
0.5,0.0
1.5,1.0512465373961217
2.5,1.6024930747922437
3.5,2.0
4.5,2.7049861495844874
5.5,3.2562326869806095
6.5,3.0
7.5,4.3587257617728525
8.5,4.909972299168975
9.5,5.0
10.5,6.012465373961219
11.5,6.56371191135734
12.5,7.0
13.5,7.666204986149585
14.5,8.217451523545705
15.5,8.0
16.5,9.31994459833795
17.5,9.871191135734072
18.5,10.0
19.5,10.973684210526315
20.5,11.524930747922438
21.5,12.0
22.5,12.62742382271468
23.5,13.178670360110804
24.5,13.0
25.5,14.281163434903046
26.5,14.83240997229917
27.5,15.0
28.5,15.934903047091412
29.5,16.486149584487535
30.5,17.0
31.5,17.588642659279778
32.5,18.1398891966759
33.5,18.0
34.5,19.242382271468145
35.5,19.793628808864266
36.5,20.0
37.5,20.89612188365651
38.5,21.44736842105263
39.5,21.0
40.5,22.549861495844876
41.5,23.101108033240997
42.5,23.0
43.5,24.20360110803324
44.5,24.75484764542936
45.5,25.0
46.5,25.857340720221607
47.5,26.40858725761773
48.5,26.0
49.5,27.51108033240997
50.5,28.062326869806093
51.5,28.0
52.5,29.16481994459834
53.5,29.71606648199446
54.5,30.0
55.5,30.818559556786703
56.5,31.369806094182824
57.5,31.0
58.5,32.47229916897507
59.5,33.02354570637119
60.5,33.0
61.5,34.12603878116344
62.5,34.677285318559555
63.5,35.0
64.5,35.7797783933518
65.5,36.33102493074792
66.5,36.0
67.5,37.433518005540165
68.5,37.98476454293629
69.5,38.0
70.5,39.08725761772853
71.5,39.63850415512465
72.5,40.0
73.5,40.7409972299169
74.5,41.29224376731302
75.5,41.0
76.5,42.39473684210526
77.5,42.945983379501385
78.5,43.0
79.5,44.04847645429363
80.5,44.59972299168975
81.5,45.0
82.5,45.702216066481995
83.5,46.25346260387812
84.5,46.0
85.5,47.35595567867036
86.5,47.90720221606648
87.5,48.0
88.5,49.00969529085872
89.5,49.56094182825485
90.5,50.0
91.5,50.66343490304709
92.5,51.214681440443215
93.5,51.0
94.5,52.31717451523546
95.5,52.86842105263158
96.5,53.0
97.5,53.970914127423825
98.5,54.52216066481994
99.5,55.0
100.5,55.624653739612185
101.5,56.17590027700831
102.5,56.0
103.5,57.27839335180055
104.5,57.82963988919668
105.5,58.0
106.5,58.93213296398892
107.5,59.483379501385045
108.5,60.0
109.5,60.58587257617729
110.5,61.137119113573405
111.5,61.0
112.5,62.23961218836565
113.5,62.79085872576177
114.5,63.0
115.5,63.893351800554015
116.5,64.44459833795014
117.5,64.0
118.5,65.54709141274238
119.5,66.0983379501385
120.5,66.0
121.5,67.20083102493075
122.5,67.75207756232687
123.5,68.0
124.5,68.85457063711911
125.5,69.40581717451524
126.5,69.0
127.5,70.50831024930748
128.5,71.0595567867036
129.5,71.0
130.5,72.16204986149584
131.5,72.71329639889197
132.5,73.0
133.5,73.8157894736842
134.5,74.36703601108033
135.5,74.0
136.5,75.46952908587258
137.5,76.0207756232687
138.5,76.0
139.5,77.12326869806094
140.5,77.67451523545706
141.5,78.0
142.5,78.7770083102493
143.5,79.32825484764543
144.5,79.0
145.5,80.43074792243767
146.5,80.9819944598338
147.5,81.0
148.5,82.08448753462604
149.5,82.63573407202216
150.5,83.0
151.5,83.73822714681441
152.5,84.28947368421052
153.5,84.0
154.5,85.39196675900277
155.5,85.9432132963989
156.5,86.0
157.5,87.04570637119113
158.5,87.59695290858726
159.5,88.0
160.5,88.6994459833795
161.5,89.25069252077563
162.5,89.0
163.5,90.35318559556787
164.5,90.90443213296399
165.5,91.0
166.5,92.00692520775624
167.5,92.55817174515235
168.5,93.0
169.5,93.6606648199446
170.5,94.21191135734072
171.5,94.0
172.5,95.31440443213296
173.5,95.86565096952909
174.5,96.0
175.5,96.96814404432133
176.5,97.51939058171745
177.5,98.0
178.5,98.6218836565097
179.5,99.17313019390582
180.5,99.0
